date,province,district,market,latitude,longitude,commodity,price,usdprice,year,month
2/15/2024,Uva,Moneragala,Dammbagalla,6.979858,81.37467,Rice (medium grain),217.1,0.6943,2024,2
2/15/2024,Uva,Moneragala,Dammbagalla,6.979858,81.37467,Rice (white),257.45,0.8233,2024,2
2/15/2024,Uva,Moneragala,Monaragala,6.87469,81.23173,Rice (medium grain),221,0.7067,2024,2
2/15/2024,Uva,Moneragala,Monaragala,6.87469,81.23173,Rice (white),249,0.7963,2024,2
2/15/2024,Western,Colombo,Colombo City,6.931944,79.847778,Rice (medium grain),223.59,0.715,2024,2
2/15/2024,Western,Colombo,Colombo City,6.931944,79.847778,Rice (white),251.06,0.8029,2024,2
2/15/2024,Western,Colombo,Meegoda(DEC),6.8438059,80.045803,Rice (medium grain),217.5,0.6956,2024,2
2/15/2024,Western,Gampaha,Gampaha,7.081500053,79.97720337,Rice (white),255,0.8155,2024,2
2/15/2024,Western,Kalutara,Kalutara,6.58739996,79.959198,Rice (medium grain),218.05,0.6973,2024,2
2/15/2024,Western,Kalutara,Kalutara,6.58739996,79.959198,Rice (white),251.55,0.8044,2024,2
3/15/2024,Central,Kandy,Kandy,7.29460001,80.59069824,Rice (white),260,0.852,2024,3
3/15/2024,Central,Matale,Matale,7.465357,80.624242,Rice (medium grain),217.75,0.7136,2024,3
3/15/2024,Central,Nuwara Eliya,Hanguranketha,7.175141169,80.77619336,Rice (medium grain),217.85,0.7139,2024,3
3/15/2024,Central,Nuwara Eliya,Nuwara Eliya,6.951399803,80.74590302,Rice (medium grain),216.05,0.708,2024,3
3/15/2024,Central,Nuwara Eliya,Nuwara Eliya,6.951399803,80.74590302,Rice (white),261.11,0.8557,2024,3
3/15/2024,Eastern,Ampara,Ampara,7.283333,81.666667,Rice (white),270,0.8848,2024,3
3/15/2024,Eastern,Ampara,Dehiattakandiya,7.6625986,81.048946,Rice (medium grain),219.71,0.72,2024,3
3/15/2024,Eastern,Ampara,Dehiattakandiya,7.6625986,81.048946,Rice (white),261.88,0.8582,2024,3
3/15/2024,Eastern,Batticaloa,Batticaloa,7.716667,81.7,Rice (white),246.35,0.8073,2024,3
3/15/2024,Eastern,Trincomalee,Trincomalee,8.566667,81.233333,Rice (white),248.07,0.8129,2024,3
3/15/2024,North Central,Anuradhapura,Anuradhapura,8.335300446,80.332901,Rice (white),253.75,0.8316,2024,3
3/15/2024,North Central,Anuradhapura,Galenbindunuwewa,8.2919504,80.7161283,Rice (medium grain),219.5,0.7193,2024,3
3/15/2024,North Central,Anuradhapura,Galenbindunuwewa,8.2919504,80.7161283,Rice (white),248,0.8127,2024,3
3/15/2024,North Central,Polonnaruwa,Polonnaruwa,7.93411,81.00589,Rice (medium grain),219,0.7177,2024,3
3/15/2024,North Central,Polonnaruwa,Polonnaruwa,7.93411,81.00589,Rice (white),253.25,0.8299,2024,3
3/15/2024,North Western,Kurunegala,Kurunegala,7.480700016,80.3227005,Rice (white),260,0.852,2024,3
3/15/2024,North Western,Kurunegala,Nikaweratiya,7.7495171,80.116164,Rice (medium grain),220,0.721,2024,3
3/15/2024,Northern,Jaffna,Jaffna,9.6567,80.0137,Rice (white),250.55,0.8211,2024,3
3/15/2024,Northern,Kilinochchi,Kilinochchi,9.3961,80.3982,Rice (white),245.7,0.8052,2024,3
3/15/2024,Northern,Mannar,Mannar,8.983333,79.9,Rice (white),242,0.7931,2024,3
3/15/2024,Northern,Vavuniya,Vavuniya,8.75,80.5,Rice (medium grain),211.9,0.6944,2024,3
3/15/2024,Northern,Vavuniya,Vavuniya,8.75,80.5,Rice (white),252.4,0.8271,2024,3
3/15/2024,Sabaragamuwa,Kegalle,Kegalle,7.253399849,80.3368988,Rice (medium grain),219,0.7177,2024,3
3/15/2024,Sabaragamuwa,Kegalle,Kegalle,7.253399849,80.3368988,Rice (white),272,0.8914,2024,3
3/15/2024,Sabaragamuwa,Ratnapura,Embilipitiya,6.3334206,80.8549543,Rice (medium grain),215.88,0.7074,2024,3
3/15/2024,Sabaragamuwa,Ratnapura,Embilipitiya,6.3334206,80.8549543,Rice (white),239.69,0.7855,2024,3
3/15/2024,Sabaragamuwa,Ratnapura,Rathnapura,6.716800213,80.33509827,Rice (white),265,0.8684,2024,3
3/15/2024,Southern,Galle,Galle,6.037199974,80.22450256,Rice (medium grain),220,0.721,2024,3
3/15/2024,Southern,Galle,Galle,6.037199974,80.22450256,Rice (white),250,0.8193,2024,3
3/15/2024,Southern,Hambantota,Hambantota,6.141300201,81.08159637,Rice (medium grain),223.33,0.7319,2024,3
3/15/2024,Southern,Hambantota,Hambantota,6.141300201,81.08159637,Rice (white),246,0.8062,2024,3
3/15/2024,Southern,Hambantota,Tissamaharama,6.2774979,81.2871275,Rice (medium grain),219.62,0.7197,2024,3
3/15/2024,Southern,Hambantota,Tissamaharama,6.2774979,81.2871275,Rice (white),247.5,0.8111,2024,3
3/15/2024,Southern,Matara,Matara,5.952000141,80.51570129,Rice (white),256.88,0.8418,2024,3
3/15/2024,Uva,Badulla,Keppetipola (DEC},6.9060436,80.9110781,Rice (medium grain),215.4,0.7059,2024,3
3/15/2024,Uva,Moneragala,Dammbagalla,6.979858,81.37467,Rice (medium grain),216.15,0.7083,2024,3
3/15/2024,Uva,Moneragala,Dammbagalla,6.979858,81.37467,Rice (white),256.12,0.8393,2024,3
3/15/2024,Uva,Moneragala,Monaragala,6.87469,81.23173,Rice (medium grain),221,0.7242,2024,3
3/15/2024,Uva,Moneragala,Monaragala,6.87469,81.23173,Rice (white),258.5,0.8471,2024,3
3/15/2024,Western,Colombo,Colombo City,6.931944,79.847778,Rice (white),251.88,0.8254,2024,3
3/15/2024,Western,Colombo,Meegoda(DEC),6.8438059,80.045803,Rice (medium grain),220,0.721,2024,3
3/15/2024,Western,Colombo,Meegoda(DEC),6.8438059,80.045803,Rice (white),238,0.7799,2024,3
3/15/2024,Western,Kalutara,Kalutara,6.58739996,79.959198,Rice (white),253.3,0.8301,2024,3
4/15/2024,Central,Kandy,Kandy,7.29460001,80.59069824,Rice (white),256,0.8563,2024,4
4/15/2024,Central,Matale,Matale,7.465357,80.624242,Rice (medium grain),217.76,0.7284,2024,4
4/15/2024,Central,Matale,Matale,7.465357,80.624242,Rice (white),257.83,0.8624,2024,4
4/15/2024,Central,Nuwara Eliya,Hanguranketha,7.175141169,80.77619336,Rice (medium grain),218.59,0.7312,2024,4
4/15/2024,Central,Nuwara Eliya,Nuwara Eliya,6.951399803,80.74590302,Rice (white),269.67,0.902,2024,4
4/15/2024,Eastern,Ampara,Ampara,7.283333,81.666667,Rice (white),270,0.9031,2024,4
4/15/2024,Eastern,Ampara,Dehiattakandiya,7.6625986,81.048946,Rice (medium grain),219.7,0.7349,2024,4
4/15/2024,Eastern,Ampara,Dehiattakandiya,7.6625986,81.048946,Rice (white),263.12,0.8801,2024,4
4/15/2024,Eastern,Batticaloa,Batticaloa,7.716667,81.7,Rice (white),246.9,0.8259,2024,4
4/15/2024,Eastern,Trincomalee,Trincomalee,8.566667,81.233333,Rice (medium grain),212.6,0.7111,2024,4
4/15/2024,Eastern,Trincomalee,Trincomalee,8.566667,81.233333,Rice (white),249.13,0.8333,2024,4
4/15/2024,North Central,Anuradhapura,Anuradhapura,8.335300446,80.332901,Rice (white),255.5,0.8546,2024,4
4/15/2024,North Central,Anuradhapura,Galenbindunuwewa,8.2919504,80.7161283,Rice (medium grain),219.6,0.7345,2024,4
4/15/2024,North Central,Anuradhapura,Galenbindunuwewa,8.2919504,80.7161283,Rice (white),248,0.8295,2024,4
4/15/2024,North Central,Anuradhapura,Thambuttegama,8.16472,80.3018,Rice (white),282.5,0.9449,2024,4
4/15/2024,North Central,Polonnaruwa,Polonnaruwa,7.93411,81.00589,Rice (medium grain),219,0.7325,2024,4
4/15/2024,North Central,Polonnaruwa,Polonnaruwa,7.93411,81.00589,Rice (white),255.25,0.8538,2024,4
4/15/2024,North Western,Kurunegala,Kurunegala,7.480700016,80.3227005,Rice (medium grain),218.5,0.7309,2024,4
4/15/2024,North Western,Kurunegala,Kurunegala,7.480700016,80.3227005,Rice (white),254.83,0.8524,2024,4
4/15/2024,North Western,Kurunegala,Nikaweratiya,7.7495171,80.116164,Rice (medium grain),220,0.7359,2024,4
4/15/2024,North Western,Puttalam,Puttalam,8.038129,79.838146,Rice (medium grain),220.2,0.7366,2024,4
4/15/2024,North Western,Puttalam,Puttalam,8.038129,79.838146,Rice (white),281.25,0.9408,2024,4
4/15/2024,Northern,Jaffna,Jaffna,9.6567,80.0137,Rice (medium grain),210.6,0.7044,2024,4
4/15/2024,Northern,Kilinochchi,Kilinochchi,9.3961,80.3982,Rice (white),247.2,0.8269,2024,4
4/15/2024,Northern,Mannar,Mannar,8.983333,79.9,Rice (white),246.73,0.8253,2024,4
4/15/2024,Northern,Vavuniya,Vavuniya,8.75,80.5,Rice (white),247.3,0.8272,2024,4
4/15/2024,Sabaragamuwa,Kegalle,Kegalle,7.253399849,80.3368988,Rice (medium grain),219.4,0.7339,2024,4
4/15/2024,Sabaragamuwa,Kegalle,Kegalle,7.253399849,80.3368988,Rice (white),272,0.9098,2024,4
4/15/2024,Sabaragamuwa,Ratnapura,Embilipitiya,6.3334206,80.8549543,Rice (medium grain),214.9,0.7188,2024,4
4/15/2024,Sabaragamuwa,Ratnapura,Embilipitiya,6.3334206,80.8549543,Rice (white),241.25,0.807,2024,4
4/15/2024,Sabaragamuwa,Ratnapura,Rathnapura,6.716800213,80.33509827,Rice (medium grain),221.84,0.742,2024,4
4/15/2024,Sabaragamuwa,Ratnapura,Rathnapura,6.716800213,80.33509827,Rice (white),261.6,0.875,2024,4
4/15/2024,Southern,Galle,Galle,6.037199974,80.22450256,Rice (medium grain),220,0.7359,2024,4
4/15/2024,Southern,Galle,Galle,6.037199974,80.22450256,Rice (white),267.08,0.8934,2024,4
4/15/2024,Southern,Hambantota,Tissamaharama,6.2774979,81.2871275,Rice (medium grain),220.83,0.7387,2024,4
4/15/2024,Southern,Hambantota,Tissamaharama,6.2774979,81.2871275,Rice (white),250,0.8362,2024,4
4/15/2024,Southern,Matara,Matara,5.952000141,80.51570129,Rice (white),258.58,0.8649,2024,4
4/15/2024,Uva,Badulla,Badulla,6.988800049,81.04149628,Rice (medium grain),220,0.7359,2024,4
4/15/2024,Uva,Badulla,Keppetipola (DEC},6.9060436,80.9110781,Rice (medium grain),218.21,0.7299,2024,4
4/15/2024,Uva,Moneragala,Dammbagalla,6.979858,81.37467,Rice (medium grain),216.85,0.7254,2024,4
4/15/2024,Uva,Moneragala,Dammbagalla,6.979858,81.37467,Rice (white),261.75,0.8755,2024,4
4/15/2024,Uva,Moneragala,Monaragala,6.87469,81.23173,Rice (medium grain),219.4,0.7339,2024,4
4/15/2024,Uva,Moneragala,Monaragala,6.87469,81.23173,Rice (white),257.6,0.8617,2024,4
4/15/2024,Western,Colombo,Colombo City,6.931944,79.847778,Rice (white),253.08,0.8465,2024,4
4/15/2024,Western,Colombo,Meegoda(DEC),6.8438059,80.045803,Rice (medium grain),216.4,0.7238,2024,4
4/15/2024,Western,Kalutara,Kalutara,6.58739996,79.959198,Rice (medium grain),221.84,0.742,2024,4
4/15/2024,Western,Kalutara,Kalutara,6.58739996,79.959198,Rice (white),252.65,0.8451,2024,4
5/15/2024,Central,Kandy,Kandy,7.29460001,80.59069824,Rice (white),254,0.8414,2024,5
5/15/2024,Central,Matale,Matale,7.465357,80.624242,Rice (medium grain),218.47,0.7237,2024,5
5/15/2024,Central,Matale,Matale,7.465357,80.624242,Rice (white),260.56,0.8631,2024,5
5/15/2024,Central,Nuwara Eliya,Hanguranketha,7.175141169,80.77619336,Rice (medium grain),218.62,0.7242,2024,5
5/15/2024,Central,Nuwara Eliya,Nuwara Eliya,6.951399803,80.74590302,Rice (white),266.88,0.8841,2024,5
5/15/2024,Eastern,Ampara,Ampara,7.283333,81.666667,Rice (medium grain),220,0.7288,2024,5
5/15/2024,Eastern,Ampara,Ampara,7.283333,81.666667,Rice (white),270,0.8944,2024,5
5/15/2024,Eastern,Ampara,Dehiattakandiya,7.6625986,81.048946,Rice (medium grain),220,0.7288,2024,5
5/15/2024,Eastern,Batticaloa,Batticaloa,7.716667,81.7,Rice (medium grain),216.4,0.7169,2024,5
5/15/2024,Eastern,Batticaloa,Batticaloa,7.716667,81.7,Rice (white),248.7,0.8239,2024,5
5/15/2024,Eastern,Trincomalee,Trincomalee,8.566667,81.233333,Rice (white),249.7,0.8272,2024,5
5/15/2024,North Central,Anuradhapura,Anuradhapura,8.335300446,80.332901,Rice (white),257.5,0.853,2024,5
5/15/2024,North Central,Anuradhapura,Galenbindunuwewa,8.2919504,80.7161283,Rice (medium grain),219.1,0.7258,2024,5
5/15/2024,North Central,Anuradhapura,Thambuttegama,8.16472,80.3018,Rice (medium grain),220,0.7288,2024,5
5/15/2024,North Central,Polonnaruwa,Polonnaruwa,7.93411,81.00589,Rice (medium grain),219,0.7255,2024,5
5/15/2024,North Central,Polonnaruwa,Polonnaruwa,7.93411,81.00589,Rice (white),255.75,0.8472,2024,5
5/15/2024,North Western,Kurunegala,Kurunegala,7.480700016,80.3227005,Rice (medium grain),220,0.7288,2024,5
5/15/2024,North Western,Kurunegala,Kurunegala,7.480700016,80.3227005,Rice (white),256.88,0.8509,2024,5
5/15/2024,North Western,Kurunegala,Nikaweratiya,7.7495171,80.116164,Rice (medium grain),220,0.7288,2024,5
5/15/2024,North Western,Kurunegala,Nikaweratiya,7.7495171,80.116164,Rice (white),270,0.8944,2024,5
5/15/2024,North Western,Puttalam,Puttalam,8.038129,79.838146,Rice (white),277.41,0.919,2024,5
5/15/2024,Northern,Jaffna,Jaffna,9.6567,80.0137,Rice (medium grain),219.42,0.7269,2024,5
5/15/2024,Northern,Jaffna,Jaffna,9.6567,80.0137,Rice (white),249,0.8249,2024,5
5/15/2024,Northern,Kilinochchi,Kilinochchi,9.3961,80.3982,Rice (white),247.85,0.821,2024,5
5/15/2024,Northern,Mannar,Mannar,8.983333,79.9,Rice (white),246,0.8149,2024,5
5/15/2024,Northern,Vavuniya,Vavuniya,8.75,80.5,Rice (medium grain),221.1,0.7324,2024,5
5/15/2024,Northern,Vavuniya,Vavuniya,8.75,80.5,Rice (white),249.45,0.8263,2024,5
5/15/2024,Sabaragamuwa,Kegalle,Kegalle,7.253399849,80.3368988,Rice (medium grain),220,0.7288,2024,5
5/15/2024,Sabaragamuwa,Kegalle,Kegalle,7.253399849,80.3368988,Rice (white),272,0.9011,2024,5
5/15/2024,Sabaragamuwa,Ratnapura,Embilipitiya,6.3334206,80.8549543,Rice (medium grain),216.69,0.7178,2024,5
5/15/2024,Sabaragamuwa,Ratnapura,Embilipitiya,6.3334206,80.8549543,Rice (white),241.88,0.8013,2024,5
5/15/2024,Sabaragamuwa,Ratnapura,Rathnapura,6.716800213,80.33509827,Rice (medium grain),225.56,0.7472,2024,5
5/15/2024,Sabaragamuwa,Ratnapura,Rathnapura,6.716800213,80.33509827,Rice (white),267,0.8845,2024,5
5/15/2024,Southern,Galle,Galle,6.037199974,80.22450256,Rice (medium grain),220,0.7288,2024,5
5/15/2024,Southern,Galle,Galle,6.037199974,80.22450256,Rice (white),273.44,0.9058,2024,5
5/15/2024,Southern,Hambantota,Hambantota,6.141300201,81.08159637,Rice (medium grain),219.17,0.726,2024,5
5/15/2024,Southern,Hambantota,Hambantota,6.141300201,81.08159637,Rice (white),248,0.8215,2024,5
5/15/2024,Southern,Hambantota,Tissamaharama,6.2774979,81.2871275,Rice (white),256.5,0.8497,2024,5
5/15/2024,Southern,Matara,Matara,5.952000141,80.51570129,Rice (medium grain),220,0.7288,2024,5
5/15/2024,Uva,Badulla,Badulla,6.988800049,81.04149628,Rice (medium grain),220,0.7288,2024,5
5/15/2024,Uva,Badulla,Badulla,6.988800049,81.04149628,Rice (white),280,0.9276,2024,5
5/15/2024,Uva,Badulla,Bandarawela,6.8299518,80.9914521,Rice (medium grain),221,0.7321,2024,5
5/15/2024,Uva,Badulla,Keppetipola (DEC},6.9060436,80.9110781,Rice (medium grain),218.5,0.7238,2024,5
5/15/2024,Uva,Moneragala,Dammbagalla,6.979858,81.37467,Rice (medium grain),219,0.7255,2024,5
5/15/2024,Uva,Moneragala,Dammbagalla,6.979858,81.37467,Rice (white),267.65,0.8866,2024,5
5/15/2024,Uva,Moneragala,Monaragala,6.87469,81.23173,Rice (white),264.75,0.877,2024,5
5/15/2024,Western,Colombo,Colombo City,6.931944,79.847778,Rice (medium grain),224.62,0.7441,2024,5
5/15/2024,Western,Colombo,Colombo City,6.931944,79.847778,Rice (white),252.21,0.8355,2024,5
5/15/2024,Western,Colombo,Meegoda(DEC),6.8438059,80.045803,Rice (medium grain),217.81,0.7215,2024,5
5/15/2024,Western,Colombo,Meegoda(DEC),6.8438059,80.045803,Rice (white),246.67,0.8171,2024,5
5/15/2024,Western,Kalutara,Kalutara,6.58739996,79.959198,Rice (white),254.33,0.8425,2024,5
6/15/2024,Central,Kandy,Kandy,7.29460001,80.59069824,Rice (medium grain),223,0.734,2024,6
6/15/2024,Central,Kandy,Kandy,7.29460001,80.59069824,Rice (white),261,0.8591,2024,6
6/15/2024,Central,Matale,Matale,7.465357,80.624242,Rice (medium grain),218.47,0.7191,2024,6
6/15/2024,Central,Matale,Matale,7.465357,80.624242,Rice (white),260.56,0.8577,2024,6
6/15/2024,Central,Nuwara Eliya,Hanguranketha,7.175141169,80.77619336,Rice (medium grain),218.4,0.7189,2024,6
6/15/2024,Central,Nuwara Eliya,Nuwara Eliya,6.951399803,80.74590302,Rice (medium grain),221.95,0.7306,2024,6
6/15/2024,Central,Nuwara Eliya,Nuwara Eliya,6.951399803,80.74590302,Rice (white),275,0.9052,2024,6
6/15/2024,Eastern,Ampara,Ampara,7.283333,81.666667,Rice (medium grain),220,0.7242,2024,6
6/15/2024,Eastern,Ampara,Ampara,7.283333,81.666667,Rice (white),270,0.8888,2024,6
6/15/2024,Eastern,Ampara,Dehiattakandiya,7.6625986,81.048946,Rice (medium grain),219.83,0.7236,2024,6
6/15/2024,Eastern,Batticaloa,Batticaloa,7.716667,81.7,Rice (white),248.7,0.8186,2024,6
6/15/2024,Eastern,Trincomalee,Trincomalee,8.566667,81.233333,Rice (white),249.7,0.8219,2024,6
6/15/2024,North Central,Anuradhapura,Anuradhapura,8.335300446,80.332901,Rice (white),263.12,0.8661,2024,6
6/15/2024,North Central,Anuradhapura,Galenbindunuwewa,8.2919504,80.7161283,Rice (medium grain),219.1,0.7212,2024,6
6/15/2024,North Western,Kurunegala,Kurunegala,7.480700016,80.3227005,Rice (medium grain),220,0.7242,2024,6
6/15/2024,North Western,Kurunegala,Kurunegala,7.480700016,80.3227005,Rice (white),257.12,0.8464,2024,6
6/15/2024,North Western,Puttalam,Puttalam,8.038129,79.838146,Rice (white),277.41,0.9131,2024,6
6/15/2024,Northern,Jaffna,Jaffna,9.6567,80.0137,Rice (white),249,0.8196,2024,6
6/15/2024,Northern,Kilinochchi,Kilinochchi,9.3961,80.3982,Rice (white),247.85,0.8158,2024,6
6/15/2024,Northern,Mannar,Mannar,8.983333,79.9,Rice (white),246,0.8098,2024,6
6/15/2024,Northern,Mullattivu,Mullativu,9.316965879,80.69684543,Rice (white),280,0.9217,2024,6
6/15/2024,Northern,Vavuniya,Vavuniya,8.75,80.5,Rice (medium grain),222.45,0.7322,2024,6
6/15/2024,Northern,Vavuniya,Vavuniya,8.75,80.5,Rice (white),250.15,0.8234,2024,6
6/15/2024,Sabaragamuwa,Kegalle,Kegalle,7.253399849,80.3368988,Rice (medium grain),220,0.7242,2024,6
6/15/2024,Sabaragamuwa,Kegalle,Kegalle,7.253399849,80.3368988,Rice (white),272,0.8953,2024,6
6/15/2024,Sabaragamuwa,Ratnapura,Embilipitiya,6.3334206,80.8549543,Rice (medium grain),216.5,0.7126,2024,6
6/15/2024,Sabaragamuwa,Ratnapura,Rathnapura,6.716800213,80.33509827,Rice (medium grain),222,0.7308,2024,6
6/15/2024,Southern,Galle,Galle,6.037199974,80.22450256,Rice (medium grain),220,0.7242,2024,6
6/15/2024,Southern,Galle,Galle,6.037199974,80.22450256,Rice (white),275.83,0.908,2024,6
6/15/2024,Southern,Hambantota,Hambantota,6.141300201,81.08159637,Rice (medium grain),218.89,0.7205,2024,6
6/15/2024,Southern,Hambantota,Hambantota,6.141300201,81.08159637,Rice (white),248,0.8163,2024,6
6/15/2024,Southern,Matara,Matara,5.952000141,80.51570129,Rice (medium grain),220,0.7242,2024,6
6/15/2024,Southern,Matara,Matara,5.952000141,80.51570129,Rice (white),258.65,0.8514,2024,6
6/15/2024,Uva,Badulla,Bandarawela,6.8299518,80.9914521,Rice (medium grain),222.25,0.7316,2024,6
6/15/2024,Uva,Badulla,Keppetipola (DEC},6.9060436,80.9110781,Rice (medium grain),219.35,0.722,2024,6
6/15/2024,Uva,Badulla,Keppetipola (DEC},6.9060436,80.9110781,Rice (white),274.58,0.9038,2024,6
6/15/2024,Uva,Moneragala,Dammbagalla,6.979858,81.37467,Rice (medium grain),219,0.7209,2024,6
6/15/2024,Uva,Moneragala,Dammbagalla,6.979858,81.37467,Rice (white),267.65,0.881,2024,6
6/15/2024,Uva,Moneragala,Monaragala,6.87469,81.23173,Rice (white),263.12,0.8661,2024,6
6/15/2024,Western,Colombo,Colombo City,6.931944,79.847778,Rice (white),251.44,0.8277,2024,6
6/15/2024,Western,Colombo,Meegoda(DEC),6.8438059,80.045803,Rice (medium grain),218.38,0.7188,2024,6
6/15/2024,Western,Kalutara,Kalutara,6.58739996,79.959198,Rice (medium grain),222.6,0.7327,2024,6
6/15/2024,Western,Kalutara,Kalutara,6.58739996,79.959198,Rice (white),253,0.8328,2024,6
7/15/2024,Central,Kandy,Kandy,7.29460001,80.59069824,Rice (white),261.6,0.8643,2024,7
7/15/2024,Central,Matale,Matale,7.465357,80.624242,Rice (white),256.35,0.8469,2024,7
7/15/2024,Central,Nuwara Eliya,Hanguranketha,7.175141169,80.77619336,Rice (medium grain),219.49,0.7251,2024,7
7/15/2024,Central,Nuwara Eliya,Hanguranketha,7.175141169,80.77619336,Rice (white),260,0.859,2024,7
7/15/2024,Central,Nuwara Eliya,Nuwara Eliya,6.951399803,80.74590302,Rice (white),264.75,0.8747,2024,7
7/15/2024,Eastern,Ampara,Ampara,7.283333,81.666667,Rice (medium grain),219.79,0.7261,2024,7
7/15/2024,Eastern,Ampara,Ampara,7.283333,81.666667,Rice (white),258.75,0.8548,2024,7
7/15/2024,Eastern,Ampara,Dehiattakandiya,7.6625986,81.048946,Rice (medium grain),219.2,0.7242,2024,7
7/15/2024,Eastern,Batticaloa,Batticaloa,7.716667,81.7,Rice (medium grain),220.52,0.7285,2024,7
7/15/2024,Eastern,Batticaloa,Batticaloa,7.716667,81.7,Rice (white),247.88,0.8189,2024,7
7/15/2024,Eastern,Trincomalee,Trincomalee,8.566667,81.233333,Rice (medium grain),222.8,0.7361,2024,7
7/15/2024,Eastern,Trincomalee,Trincomalee,8.566667,81.233333,Rice (white),248.92,0.8224,2024,7
7/15/2024,North Central,Anuradhapura,Galenbindunuwewa,8.2919504,80.7161283,Rice (medium grain),218.8,0.7229,2024,7
7/15/2024,North Central,Anuradhapura,Galenbindunuwewa,8.2919504,80.7161283,Rice (white),248,0.8193,2024,7
7/15/2024,North Western,Kurunegala,Nikaweratiya,7.7495171,80.116164,Rice (medium grain),219.4,0.7248,2024,7
7/15/2024,North Western,Kurunegala,Nikaweratiya,7.7495171,80.116164,Rice (white),258.5,0.854,2024,7
7/15/2024,North Western,Puttalam,Puttalam,8.038129,79.838146,Rice (medium grain),217.5,0.7186,2024,7
7/15/2024,North Western,Puttalam,Puttalam,8.038129,79.838146,Rice (white),249.22,0.8234,2024,7
7/15/2024,Northern,Jaffna,Jaffna,9.6567,80.0137,Rice (medium grain),222,0.7334,2024,7
7/15/2024,Northern,Kilinochchi,Kilinochchi,9.3961,80.3982,Rice (medium grain),222.64,0.7355,2024,7
7/15/2024,Northern,Kilinochchi,Kilinochchi,9.3961,80.3982,Rice (white),247.48,0.8176,2024,7
7/15/2024,Northern,Mannar,Mannar,8.983333,79.9,Rice (white),246.3,0.8137,2024,7
7/15/2024,Northern,Mullattivu,Mullativu,9.316965879,80.69684543,Rice (white),236.2,0.7803,2024,7
7/15/2024,Northern,Vavuniya,Vavuniya,8.75,80.5,Rice (white),250.52,0.8276,2024,7
7/15/2024,Sabaragamuwa,Kegalle,Kegalle,7.253399849,80.3368988,Rice (medium grain),220,0.7268,2024,7
7/15/2024,Sabaragamuwa,Kegalle,Kegalle,7.253399849,80.3368988,Rice (white),272,0.8986,2024,7
7/15/2024,Sabaragamuwa,Ratnapura,Embilipitiya,6.3334206,80.8549543,Rice (medium grain),217.85,0.7197,2024,7
7/15/2024,Sabaragamuwa,Ratnapura,Embilipitiya,6.3334206,80.8549543,Rice (white),247.75,0.8185,2024,7
7/15/2024,Sabaragamuwa,Ratnapura,Rathnapura,6.716800213,80.33509827,Rice (white),262,0.8656,2024,7
7/15/2024,Southern,Galle,Galle,6.037199974,80.22450256,Rice (white),271.33,0.8964,2024,7
7/15/2024,Southern,Matara,Matara,5.952000141,80.51570129,Rice (medium grain),220,0.7268,2024,7
7/15/2024,Uva,Badulla,Badulla,6.988800049,81.04149628,Rice (medium grain),220,0.7268,2024,7
7/15/2024,Uva,Badulla,Bandarawela,6.8299518,80.9914521,Rice (medium grain),222,0.7334,2024,7
7/15/2024,Uva,Badulla,Keppetipola (DEC},6.9060436,80.9110781,Rice (medium grain),221.16,0.7306,2024,7
7/15/2024,Uva,Badulla,Keppetipola (DEC},6.9060436,80.9110781,Rice (white),263.25,0.8697,2024,7
7/15/2024,Uva,Moneragala,Dammbagalla,6.979858,81.37467,Rice (medium grain),218.72,0.7226,2024,7
7/15/2024,Uva,Moneragala,Monaragala,6.87469,81.23173,Rice (medium grain),218.8,0.7229,2024,7
7/15/2024,Uva,Moneragala,Monaragala,6.87469,81.23173,Rice (white),263.5,0.8705,2024,7
7/15/2024,Western,Colombo,Colombo City,6.931944,79.847778,Rice (white),251.51,0.8309,2024,7
7/15/2024,Western,Colombo,Meegoda(DEC),6.8438059,80.045803,Rice (medium grain),219.02,0.7236,2024,7
7/15/2024,Western,Colombo,Meegoda(DEC),6.8438059,80.045803,Rice (white),242.8,0.8021,2024,7
7/15/2024,Western,Kalutara,Kalutara,6.58739996,79.959198,Rice (medium grain),219.7,0.7258,2024,7
7/15/2024,Western,Kalutara,Kalutara,6.58739996,79.959198,Rice (white),253,0.8358,2024,7
8/15/2024,Central,Kandy,Kandy,7.29460001,80.59069824,Rice (medium grain),220.5,0.7377,2024,8
8/15/2024,Central,Kandy,Kandy,7.29460001,80.59069824,Rice (white),262.25,0.8773,2024,8
8/15/2024,Central,Matale,Matale,7.465357,80.624242,Rice (medium grain),218.88,0.7322,2024,8
8/15/2024,Central,Matale,Matale,7.465357,80.624242,Rice (white),249.69,0.8353,2024,8
8/15/2024,Central,Nuwara Eliya,Hanguranketha,7.175141169,80.77619336,Rice (medium grain),219.5,0.7343,2024,8
8/15/2024,Central,Nuwara Eliya,Hanguranketha,7.175141169,80.77619336,Rice (white),260,0.8698,2024,8
8/15/2024,Central,Nuwara Eliya,Nuwara Eliya,6.951399803,80.74590302,Rice (medium grain),219.1,0.733,2024,8
8/15/2024,Central,Nuwara Eliya,Nuwara Eliya,6.951399803,80.74590302,Rice (white),254.06,0.8499,2024,8
8/15/2024,Eastern,Ampara,Ampara,7.283333,81.666667,Rice (white),265.62,0.8886,2024,8
8/15/2024,Eastern,Ampara,Dehiattakandiya,7.6625986,81.048946,Rice (medium grain),220,0.736,2024,8
