date,province,district,market,latitude,longitude,category,commodity,unit,priceflag,pricetype,currency,price,usdprice,year,month
2023-11-15,Northern,Vavuniya,Vavuniya,8.75,80.5,"meat, fish and eggs",Fish (sail fish),KG,actual,Retail,LKR,2056.67,6.2608,2023,11
2023-11-15,Northern,Vavuniya,Vavuniya,8.75,80.5,"meat, fish and eggs",Fish (skipjack tuna),KG,actual,Retail,LKR,898.0,2.7336,2023,11
2023-11-15,Northern,Vavuniya,Vavuniya,8.75,80.5,"meat, fish and eggs",Fish (trenched sardinella),KG,actual,Retail,LKR,822.67,2.5043,2023,11
2023-11-15,Northern,Vavuniya,Vavuniya,8.75,80.5,"meat, fish and eggs",Fish (yellowfin tuna),KG,actual,Retail,LKR,2056.67,6.2608,2023,11
2023-11-15,Northern,Vavuniya,Vavuniya,8.75,80.5,"meat, fish and eggs","Meat (chicken, broiler)",KG,actual,Retail,LKR,1496.0,4.554,2023,11
2023-11-15,Northern,Vavuniya,Vavuniya,8.75,80.5,miscellaneous food,"Chili (red, dry raw)",KG,actual,Retail,LKR,1235.5,3.761,2023,11
2023-11-15,Northern,Vavuniya,Vavuniya,8.75,80.5,pulses and nuts,Beans (mung),KG,actual,Retail,LKR,850.5,2.589,2023,11
2023-11-15,Northern,Vavuniya,Vavuniya,8.75,80.5,pulses and nuts,"Cowpeas (whole, average)",KG,actual,Retail,LKR,1460.0,4.4444,2023,11
2023-11-15,Northern,Vavuniya,Vavuniya,8.75,80.5,vegetables and fruits,Cabbage,KG,actual,Retail,LKR,359.5,1.0944,2023,11
2023-11-15,Northern,Vavuniya,Vavuniya,8.75,80.5,vegetables and fruits,Carrots,KG,actual,Retail,LKR,458.0,1.3942,2023,11
2023-11-15,Northern,Vavuniya,Vavuniya,8.75,80.5,vegetables and fruits,Coconut,Unit,actual,Retail,LKR,60.75,0.1849,2023,11
2023-11-15,Northern,Vavuniya,Vavuniya,8.75,80.5,vegetables and fruits,Onions (imported),KG,actual,Retail,LKR,322.94,0.9831,2023,11
2023-11-15,Northern,Vavuniya,Vavuniya,8.75,80.5,vegetables and fruits,Onions (red),KG,actual,Retail,LKR,466.0,1.4186,2023,11
2023-11-15,Northern,Vavuniya,Vavuniya,8.75,80.5,vegetables and fruits,"Onions (red, local)",KG,actual,Retail,LKR,488.0,1.4855,2023,11
2023-11-15,Northern,Vavuniya,Vavuniya,8.75,80.5,vegetables and fruits,Papaya,KG,actual,Retail,LKR,118.0,0.3592,2023,11
2023-11-15,Northern,Vavuniya,Vavuniya,8.75,80.5,vegetables and fruits,Pineapples,KG,actual,Retail,LKR,369.25,1.124,2023,11
2023-11-15,Northern,Vavuniya,Vavuniya,8.75,80.5,vegetables and fruits,Pumpkin,KG,actual,Retail,LKR,141.0,0.4292,2023,11
2023-11-15,Northern,Vavuniya,Vavuniya,8.75,80.5,vegetables and fruits,Snake gourd,KG,actual,Retail,LKR,291.33,0.8869,2023,11
2023-11-15,Northern,Vavuniya,Vavuniya,8.75,80.5,vegetables and fruits,Tomatoes,KG,actual,Retail,LKR,368.5,1.1218,2023,11
2023-11-15,Sabaragamuwa,Kegalle,Kegalle,7.253399849,80.3368988,cereals and tubers,Potatoes (imported),KG,actual,Retail,LKR,218.0,0.6636,2023,11
2023-11-15,Sabaragamuwa,Kegalle,Kegalle,7.253399849,80.3368988,cereals and tubers,Rice (medium grain),KG,actual,Retail,LKR,218.94,0.6665,2023,11
2023-11-15,Sabaragamuwa,Kegalle,Kegalle,7.253399849,80.3368988,cereals and tubers,Rice (white),KG,actual,Retail,LKR,234.0,0.7123,2023,11
2023-11-15,Sabaragamuwa,Kegalle,Kegalle,7.253399849,80.3368988,"meat, fish and eggs",Eggs,Unit,actual,Retail,LKR,47.0,0.1431,2023,11
2023-11-15,Sabaragamuwa,Kegalle,Kegalle,7.253399849,80.3368988,"meat, fish and eggs","Fish (dry, sprats)",KG,actual,Retail,LKR,1050.0,3.1963,2023,11
2023-11-15,Sabaragamuwa,Kegalle,Kegalle,7.253399849,80.3368988,"meat, fish and eggs",Fish (jack),KG,actual,Retail,LKR,1858.33,5.657,2023,11
2023-11-15,Sabaragamuwa,Kegalle,Kegalle,7.253399849,80.3368988,"meat, fish and eggs",Fish (sail fish),KG,actual,Retail,LKR,2055.0,6.2557,2023,11
2023-11-15,Sabaragamuwa,Kegalle,Kegalle,7.253399849,80.3368988,"meat, fish and eggs",Fish (skipjack tuna),KG,actual,Retail,LKR,1500.0,4.5662,2023,11
2023-11-15,Sabaragamuwa,Kegalle,Kegalle,7.253399849,80.3368988,"meat, fish and eggs",Fish (trenched sardinella),KG,actual,Retail,LKR,642.5,1.9559,2023,11
2023-11-15,Sabaragamuwa,Kegalle,Kegalle,7.253399849,80.3368988,"meat, fish and eggs","Meat (chicken, broiler)",KG,actual,Retail,LKR,1205.0,3.6682,2023,11
2023-11-15,Sabaragamuwa,Kegalle,Kegalle,7.253399849,80.3368988,pulses and nuts,Beans (mung),KG,actual,Retail,LKR,826.0,2.5145,2023,11
2023-11-15,Sabaragamuwa,Kegalle,Kegalle,7.253399849,80.3368988,pulses and nuts,"Cowpeas (whole, average)",KG,actual,Retail,LKR,1077.5,3.2801,2023,11
2023-11-15,Sabaragamuwa,Kegalle,Kegalle,7.253399849,80.3368988,pulses and nuts,Lentils,KG,actual,Retail,LKR,329.69,1.0036,2023,11
2023-11-15,Sabaragamuwa,Kegalle,Kegalle,7.253399849,80.3368988,vegetables and fruits,Bananas,KG,actual,Retail,LKR,176.0,0.5358,2023,11
2023-11-15,Sabaragamuwa,Kegalle,Kegalle,7.253399849,80.3368988,vegetables and fruits,Cabbage,KG,actual,Retail,LKR,339.5,1.0335,2023,11
2023-11-15,Sabaragamuwa,Kegalle,Kegalle,7.253399849,80.3368988,vegetables and fruits,Coconut,Unit,actual,Retail,LKR,93.25,0.2839,2023,11
2023-11-15,Sabaragamuwa,Kegalle,Kegalle,7.253399849,80.3368988,vegetables and fruits,Eggplants,KG,actual,Retail,LKR,462.0,1.4064,2023,11
2023-11-15,Sabaragamuwa,Kegalle,Kegalle,7.253399849,80.3368988,vegetables and fruits,Onions (imported),KG,actual,Retail,LKR,311.25,0.9475,2023,11
2023-11-15,Sabaragamuwa,Kegalle,Kegalle,7.253399849,80.3368988,vegetables and fruits,"Onions (red, imported)",KG,actual,Retail,LKR,430.0,1.309,2023,11
2023-11-15,Sabaragamuwa,Kegalle,Kegalle,7.253399849,80.3368988,vegetables and fruits,"Onions (red, local)",KG,actual,Retail,LKR,440.0,1.3394,2023,11
2023-11-15,Sabaragamuwa,Kegalle,Kegalle,7.253399849,80.3368988,vegetables and fruits,Papaya,KG,actual,Retail,LKR,162.0,0.4932,2023,11
2023-11-15,Sabaragamuwa,Kegalle,Kegalle,7.253399849,80.3368988,vegetables and fruits,Pineapples,KG,actual,Retail,LKR,300.0,0.9132,2023,11
2023-11-15,Sabaragamuwa,Kegalle,Kegalle,7.253399849,80.3368988,vegetables and fruits,Pumpkin,KG,actual,Retail,LKR,137.0,0.417,2023,11
2023-11-15,Sabaragamuwa,Kegalle,Kegalle,7.253399849,80.3368988,vegetables and fruits,Snake gourd,KG,actual,Retail,LKR,409.0,1.2451,2023,11
2023-11-15,Sabaragamuwa,Kegalle,Kegalle,7.253399849,80.3368988,vegetables and fruits,Tomatoes,KG,actual,Retail,LKR,357.5,1.0883,2023,11
2023-11-15,Sabaragamuwa,Ratnapura,Embilipitiya,6.3334206,80.8549543,cereals and tubers,Potatoes (imported),KG,actual,Retail,LKR,227.92,0.6938,2023,11
2023-11-15,Sabaragamuwa,Ratnapura,Embilipitiya,6.3334206,80.8549543,cereals and tubers,Rice (medium grain),KG,actual,Retail,LKR,217.5,0.6621,2023,11
2023-11-15,Sabaragamuwa,Ratnapura,Embilipitiya,6.3334206,80.8549543,cereals and tubers,Rice (white),KG,actual,Retail,LKR,234.12,0.7127,2023,11
2023-11-15,Sabaragamuwa,Ratnapura,Embilipitiya,6.3334206,80.8549543,"meat, fish and eggs",Eggs,Unit,actual,Retail,LKR,43.21,0.1316,2023,11
2023-11-15,Sabaragamuwa,Ratnapura,Embilipitiya,6.3334206,80.8549543,"meat, fish and eggs","Fish (dry, katta)",KG,actual,Retail,LKR,1940.0,5.9056,2023,11
2023-11-15,Sabaragamuwa,Ratnapura,Embilipitiya,6.3334206,80.8549543,"meat, fish and eggs",Fish (jack),KG,actual,Retail,LKR,1550.0,4.7184,2023,11
2023-11-15,Sabaragamuwa,Ratnapura,Embilipitiya,6.3334206,80.8549543,"meat, fish and eggs",Fish (sail fish),KG,actual,Retail,LKR,2212.5,6.7352,2023,11
2023-11-15,Sabaragamuwa,Ratnapura,Embilipitiya,6.3334206,80.8549543,"meat, fish and eggs",Fish (skipjack tuna),KG,actual,Retail,LKR,1262.5,3.8432,2023,11
2023-11-15,Sabaragamuwa,Ratnapura,Embilipitiya,6.3334206,80.8549543,"meat, fish and eggs",Fish (trenched sardinella),KG,actual,Retail,LKR,527.5,1.6058,2023,11
2023-11-15,Sabaragamuwa,Ratnapura,Embilipitiya,6.3334206,80.8549543,"meat, fish and eggs","Meat (chicken, broiler)",KG,actual,Retail,LKR,981.79,2.9887,2023,11
2023-11-15,Sabaragamuwa,Ratnapura,Embilipitiya,6.3334206,80.8549543,miscellaneous food,"Chili (red, dry raw)",KG,actual,Retail,LKR,1257.08,3.8267,2023,11
2023-11-15,Sabaragamuwa,Ratnapura,Embilipitiya,6.3334206,80.8549543,pulses and nuts,Beans,KG,actual,Retail,LKR,509.17,1.55,2023,11
2023-11-15,Sabaragamuwa,Ratnapura,Embilipitiya,6.3334206,80.8549543,pulses and nuts,Beans (mung),KG,actual,Retail,LKR,870.54,2.65,2023,11
2023-11-15,Sabaragamuwa,Ratnapura,Embilipitiya,6.3334206,80.8549543,pulses and nuts,"Cowpeas (whole, average)",KG,actual,Retail,LKR,1050.0,3.1963,2023,11
2023-11-15,Sabaragamuwa,Ratnapura,Embilipitiya,6.3334206,80.8549543,pulses and nuts,Lentils,KG,actual,Retail,LKR,345.21,1.0509,2023,11
2023-11-15,Sabaragamuwa,Ratnapura,Embilipitiya,6.3334206,80.8549543,vegetables and fruits,Bananas,KG,actual,Retail,LKR,140.5,0.4277,2023,11
2023-11-15,Sabaragamuwa,Ratnapura,Embilipitiya,6.3334206,80.8549543,vegetables and fruits,Cabbage,KG,actual,Retail,LKR,339.5,1.0335,2023,11
2023-11-15,Sabaragamuwa,Ratnapura,Embilipitiya,6.3334206,80.8549543,vegetables and fruits,Carrots,KG,actual,Retail,LKR,411.13,1.2515,2023,11
2023-11-15,Sabaragamuwa,Ratnapura,Embilipitiya,6.3334206,80.8549543,vegetables and fruits,Coconut,Unit,actual,Retail,LKR,62.5,0.1903,2023,11
2023-11-15,Sabaragamuwa,Ratnapura,Embilipitiya,6.3334206,80.8549543,vegetables and fruits,Onions (imported),KG,actual,Retail,LKR,286.12,0.871,2023,11
2023-11-15,Sabaragamuwa,Ratnapura,Embilipitiya,6.3334206,80.8549543,vegetables and fruits,Onions (red),KG,actual,Retail,LKR,374.44,1.1399,2023,11
2023-11-15,Sabaragamuwa,Ratnapura,Embilipitiya,6.3334206,80.8549543,vegetables and fruits,"Onions (red, local)",KG,actual,Retail,LKR,474.75,1.4452,2023,11
2023-11-15,Sabaragamuwa,Ratnapura,Embilipitiya,6.3334206,80.8549543,vegetables and fruits,Papaya,KG,actual,Retail,LKR,146.92,0.4472,2023,11
2023-11-15,Sabaragamuwa,Ratnapura,Embilipitiya,6.3334206,80.8549543,vegetables and fruits,Pumpkin,KG,actual,Retail,LKR,170.12,0.5179,2023,11
2023-11-15,Sabaragamuwa,Ratnapura,Embilipitiya,6.3334206,80.8549543,vegetables and fruits,Tomatoes,KG,actual,Retail,LKR,336.04,1.023,2023,11
2023-11-15,Southern,Galle,Galle,6.037199974,80.22450256,cereals and tubers,Potatoes (imported),KG,actual,Retail,LKR,214.0,0.6514,2023,11
2023-11-15,Southern,Galle,Galle,6.037199974,80.22450256,cereals and tubers,Rice (white),KG,actual,Retail,LKR,240.0,0.7306,2023,11
2023-11-15,Southern,Galle,Galle,6.037199974,80.22450256,"meat, fish and eggs",Eggs,Unit,actual,Retail,LKR,43.14,0.1313,2023,11
2023-11-15,Southern,Galle,Galle,6.037199974,80.22450256,"meat, fish and eggs","Fish (dry, katta)",KG,actual,Retail,LKR,2075.0,6.3166,2023,11
2023-11-15,Southern,Galle,Galle,6.037199974,80.22450256,"meat, fish and eggs","Fish (dry, sprats)",KG,actual,Retail,LKR,1333.33,4.0589,2023,11
2023-11-15,Southern,Galle,Galle,6.037199974,80.22450256,"meat, fish and eggs",Fish (jack),KG,actual,Retail,LKR,1450.0,4.414,2023,11
2023-11-15,Southern,Galle,Galle,6.037199974,80.22450256,"meat, fish and eggs",Fish (sail fish),KG,actual,Retail,LKR,2133.33,6.4942,2023,11
2023-11-15,Southern,Galle,Galle,6.037199974,80.22450256,"meat, fish and eggs",Fish (yellowfin tuna),KG,actual,Retail,LKR,1962.5,5.9741,2023,11
2023-11-15,Southern,Galle,Galle,6.037199974,80.22450256,"meat, fish and eggs","Meat (chicken, broiler)",KG,actual,Retail,LKR,1149.38,3.4989,2023,11
2023-11-15,Southern,Galle,Galle,6.037199974,80.22450256,pulses and nuts,Beans,KG,actual,Retail,LKR,630.0,1.9178,2023,11
2023-11-15,Southern,Galle,Galle,6.037199974,80.22450256,pulses and nuts,Beans (mung),KG,actual,Retail,LKR,881.25,2.6826,2023,11
2023-11-15,Southern,Galle,Galle,6.037199974,80.22450256,pulses and nuts,"Cowpeas (whole, average)",KG,actual,Retail,LKR,1133.33,3.45,2023,11
2023-11-15,Southern,Galle,Galle,6.037199974,80.22450256,pulses and nuts,Lentils,KG,actual,Retail,LKR,326.5,0.9939,2023,11
2023-11-15,Southern,Galle,Galle,6.037199974,80.22450256,vegetables and fruits,Bananas,KG,actual,Retail,LKR,210.25,0.64,2023,11
2023-11-15,Southern,Galle,Galle,6.037199974,80.22450256,vegetables and fruits,Cabbage,KG,actual,Retail,LKR,342.0,1.0411,2023,11
2023-11-15,Southern,Galle,Galle,6.037199974,80.22450256,vegetables and fruits,Carrots,KG,actual,Retail,LKR,399.0,1.2146,2023,11
2023-11-15,Southern,Galle,Galle,6.037199974,80.22450256,vegetables and fruits,Coconut,Unit,actual,Retail,LKR,90.0,0.274,2023,11
2023-11-15,Southern,Galle,Galle,6.037199974,80.22450256,vegetables and fruits,Eggplants,KG,actual,Retail,LKR,405.5,1.2344,2023,11
2023-11-15,Southern,Galle,Galle,6.037199974,80.22450256,vegetables and fruits,Onions (imported),KG,actual,Retail,LKR,282.5,0.86,2023,11
2023-11-15,Southern,Galle,Galle,6.037199974,80.22450256,vegetables and fruits,"Onions (red, local)",KG,actual,Retail,LKR,642.38,1.9555,2023,11
2023-11-15,Southern,Galle,Galle,6.037199974,80.22450256,vegetables and fruits,Papaya,KG,actual,Retail,LKR,188.0,0.5723,2023,11
2023-11-15,Southern,Galle,Galle,6.037199974,80.22450256,vegetables and fruits,Pineapples,KG,actual,Retail,LKR,506.67,1.5424,2023,11
2023-11-15,Southern,Galle,Galle,6.037199974,80.22450256,vegetables and fruits,Pumpkin,KG,actual,Retail,LKR,141.5,0.4307,2023,11
2023-11-15,Southern,Galle,Galle,6.037199974,80.22450256,vegetables and fruits,Snake gourd,KG,actual,Retail,LKR,396.5,1.207,2023,11
2023-11-15,Southern,Hambantota,Hambantota,6.141300201,81.08159637,cereals and tubers,Potatoes (imported),KG,actual,Retail,LKR,226.33,0.689,2023,11
2023-11-15,Southern,Hambantota,Hambantota,6.141300201,81.08159637,cereals and tubers,Rice (white),KG,actual,Retail,LKR,230.62,0.7021,2023,11
2023-11-15,Southern,Hambantota,Hambantota,6.141300201,81.08159637,"meat, fish and eggs","Fish (dry, sprats)",KG,actual,Retail,LKR,1300.0,3.9574,2023,11
2023-11-15,Southern,Hambantota,Hambantota,6.141300201,81.08159637,"meat, fish and eggs",Fish (jack),KG,actual,Retail,LKR,1700.0,5.175,2023,11
2023-11-15,Southern,Hambantota,Hambantota,6.141300201,81.08159637,"meat, fish and eggs",Fish (skipjack tuna),KG,actual,Retail,LKR,1516.67,4.6169,2023,11
2023-11-15,Southern,Hambantota,Hambantota,6.141300201,81.08159637,"meat, fish and eggs",Fish (trenched sardinella),KG,actual,Retail,LKR,466.67,1.4206,2023,11
2023-11-15,Southern,Hambantota,Hambantota,6.141300201,81.08159637,"meat, fish and eggs","Meat (chicken, broiler)",KG,actual,Retail,LKR,1177.5,3.5845,2023,11
2023-11-15,Southern,Hambantota,Hambantota,6.141300201,81.08159637,miscellaneous food,"Chili (red, dry raw)",KG,actual,Retail,LKR,1240.0,3.7747,2023,11
2023-11-15,Southern,Hambantota,Hambantota,6.141300201,81.08159637,pulses and nuts,Beans,KG,actual,Retail,LKR,607.86,1.8504,2023,11
2023-11-15,Southern,Hambantota,Hambantota,6.141300201,81.08159637,pulses and nuts,Beans (mung),KG,actual,Retail,LKR,837.5,2.5495,2023,11
2023-11-15,Southern,Hambantota,Hambantota,6.141300201,81.08159637,pulses and nuts,"Cowpeas (whole, average)",KG,actual,Retail,LKR,1050.0,3.1963,2023,11
2023-11-15,Southern,Hambantota,Hambantota,6.141300201,81.08159637,pulses and nuts,Lentils,KG,actual,Retail,LKR,328.0,0.9985,2023,11
2023-11-15,Southern,Hambantota,Hambantota,6.141300201,81.08159637,vegetables and fruits,Carrots,KG,actual,Retail,LKR,400.0,1.2177,2023,11
2023-11-15,Southern,Hambantota,Hambantota,6.141300201,81.08159637,vegetables and fruits,Eggplants,KG,actual,Retail,LKR,437.92,1.3331,2023,11
2023-11-15,Southern,Hambantota,Hambantota,6.141300201,81.08159637,vegetables and fruits,Onions (imported),KG,actual,Retail,LKR,286.0,0.8706,2023,11
2023-11-15,Southern,Hambantota,Hambantota,6.141300201,81.08159637,vegetables and fruits,"Onions (red, local)",KG,actual,Retail,LKR,526.67,1.6032,2023,11
2023-11-15,Southern,Hambantota,Hambantota,6.141300201,81.08159637,vegetables and fruits,Papaya,KG,actual,Retail,LKR,159.5,0.4855,2023,11
2023-11-15,Southern,Hambantota,Hambantota,6.141300201,81.08159637,vegetables and fruits,Pineapples,KG,actual,Retail,LKR,430.0,1.309,2023,11
2023-11-15,Southern,Hambantota,Hambantota,6.141300201,81.08159637,vegetables and fruits,Pumpkin,KG,actual,Retail,LKR,151.25,0.4604,2023,11
2023-11-15,Southern,Hambantota,Hambantota,6.141300201,81.08159637,vegetables and fruits,Snake gourd,KG,actual,Retail,LKR,421.96,1.2845,2023,11
2023-11-15,Southern,Hambantota,Tissamaharama,6.2774979,81.2871275,cereals and tubers,Potatoes (imported),KG,actual,Retail,LKR,213.0,0.6484,2023,11
2023-11-15,Southern,Hambantota,Tissamaharama,6.2774979,81.2871275,cereals and tubers,Rice (medium grain),KG,actual,Retail,LKR,222.25,0.6766,2023,11
2023-11-15,Southern,Hambantota,Tissamaharama,6.2774979,81.2871275,cereals and tubers,Rice (white),KG,actual,Retail,LKR,237.88,0.7241,2023,11
2023-11-15,Southern,Hambantota,Tissamaharama,6.2774979,81.2871275,"meat, fish and eggs",Eggs,Unit,actual,Retail,LKR,44.75,0.1362,2023,11
2023-11-15,Southern,Hambantota,Tissamaharama,6.2774979,81.2871275,"meat, fish and eggs","Fish (dry, sprats)",KG,actual,Retail,LKR,1191.5,3.6271,2023,11
2023-11-15,Southern,Hambantota,Tissamaharama,6.2774979,81.2871275,"meat, fish and eggs",Fish (jack),KG,actual,Retail,LKR,1483.33,4.5155,2023,11
2023-11-15,Southern,Hambantota,Tissamaharama,6.2774979,81.2871275,"meat, fish and eggs",Fish (sail fish),KG,actual,Retail,LKR,2175.0,6.621,2023,11
2023-11-15,Southern,Hambantota,Tissamaharama,6.2774979,81.2871275,"meat, fish and eggs",Fish (skipjack tuna),KG,actual,Retail,LKR,1525.0,4.6423,2023,11
2023-11-15,Southern,Hambantota,Tissamaharama,6.2774979,81.2871275,"meat, fish and eggs",Fish (yellowfin tuna),KG,actual,Retail,LKR,1975.0,6.0122,2023,11
2023-11-15,Southern,Hambantota,Tissamaharama,6.2774979,81.2871275,"meat, fish and eggs","Meat (chicken, broiler)",KG,actual,Retail,LKR,1220.83,3.7164,2023,11
2023-11-15,Southern,Hambantota,Tissamaharama,6.2774979,81.2871275,miscellaneous food,"Chili (red, dry raw)",KG,actual,Retail,LKR,1167.5,3.554,2023,11
2023-11-15,Southern,Hambantota,Tissamaharama,6.2774979,81.2871275,pulses and nuts,Beans,KG,actual,Retail,LKR,625.0,1.9026,2023,11
2023-11-15,Southern,Hambantota,Tissamaharama,6.2774979,81.2871275,pulses and nuts,"Cowpeas (whole, average)",KG,actual,Retail,LKR,900.0,2.7397,2023,11
2023-11-15,Southern,Hambantota,Tissamaharama,6.2774979,81.2871275,pulses and nuts,Lentils,KG,actual,Retail,LKR,318.0,0.968,2023,11
2023-11-15,Southern,Hambantota,Tissamaharama,6.2774979,81.2871275,vegetables and fruits,Bananas,KG,actual,Retail,LKR,155.62,0.4737,2023,11
2023-11-15,Southern,Hambantota,Tissamaharama,6.2774979,81.2871275,vegetables and fruits,Coconut,Unit,actual,Retail,LKR,88.75,0.2702,2023,11
2023-11-15,Southern,Hambantota,Tissamaharama,6.2774979,81.2871275,vegetables and fruits,Eggplants,KG,actual,Retail,LKR,416.5,1.2679,2023,11
2023-11-15,Southern,Hambantota,Tissamaharama,6.2774979,81.2871275,vegetables and fruits,Onions (imported),KG,actual,Retail,LKR,284.5,0.8661,2023,11
2023-11-15,Southern,Hambantota,Tissamaharama,6.2774979,81.2871275,vegetables and fruits,Onions (red),KG,actual,Retail,LKR,502.0,1.5282,2023,11
2023-11-15,Southern,Hambantota,Tissamaharama,6.2774979,81.2871275,vegetables and fruits,"Onions (red, local)",KG,actual,Retail,LKR,466.0,1.4186,2023,11
2023-11-15,Southern,Hambantota,Tissamaharama,6.2774979,81.2871275,vegetables and fruits,Papaya,KG,actual,Retail,LKR,157.92,0.4807,2023,11
2023-11-15,Southern,Hambantota,Tissamaharama,6.2774979,81.2871275,vegetables and fruits,Pineapples,KG,actual,Retail,LKR,457.88,1.3938,2023,11
2023-11-15,Southern,Hambantota,Tissamaharama,6.2774979,81.2871275,vegetables and fruits,Pumpkin,KG,actual,Retail,LKR,158.5,0.4825,2023,11
2023-11-15,Southern,Hambantota,Tissamaharama,6.2774979,81.2871275,vegetables and fruits,Snake gourd,KG,actual,Retail,LKR,379.5,1.1553,2023,11
2023-11-15,Southern,Matara,Matara,5.952000141,80.51570129,cereals and tubers,Potatoes (imported),KG,actual,Retail,LKR,226.0,0.688,2023,11
2023-11-15,Southern,Matara,Matara,5.952000141,80.51570129,cereals and tubers,Rice (medium grain),KG,actual,Retail,LKR,220.0,0.6697,2023,11
2023-11-15,Southern,Matara,Matara,5.952000141,80.51570129,cereals and tubers,Rice (white),KG,actual,Retail,LKR,230.62,0.7021,2023,11
2023-11-15,Southern,Matara,Matara,5.952000141,80.51570129,"meat, fish and eggs",Eggs,Unit,actual,Retail,LKR,42.81,0.1303,2023,11
2023-11-15,Southern,Matara,Matara,5.952000141,80.51570129,"meat, fish and eggs","Fish (dry, katta)",KG,actual,Retail,LKR,2062.5,6.2785,2023,11
2023-11-15,Southern,Matara,Matara,5.952000141,80.51570129,"meat, fish and eggs","Fish (dry, sprats)",KG,actual,Retail,LKR,1203.12,3.6625,2023,11
2023-11-15,Southern,Matara,Matara,5.952000141,80.51570129,"meat, fish and eggs",Fish (sail fish),KG,actual,Retail,LKR,2095.83,6.38,2023,11
2023-11-15,Southern,Matara,Matara,5.952000141,80.51570129,"meat, fish and eggs",Fish (yellowfin tuna),KG,actual,Retail,LKR,1990.62,6.0597,2023,11
2023-11-15,Southern,Matara,Matara,5.952000141,80.51570129,miscellaneous food,"Chili (red, dry raw)",KG,actual,Retail,LKR,1245.0,3.79,2023,11
2023-11-15,Southern,Matara,Matara,5.952000141,80.51570129,pulses and nuts,Beans (mung),KG,actual,Retail,LKR,860.0,2.618,2023,11
2023-11-15,Southern,Matara,Matara,5.952000141,80.51570129,pulses and nuts,"Cowpeas (whole, average)",KG,actual,Retail,LKR,1046.0,3.1842,2023,11
2023-11-15,Southern,Matara,Matara,5.952000141,80.51570129,pulses and nuts,Lentils,KG,actual,Retail,LKR,328.0,0.9985,2023,11
2023-11-15,Southern,Matara,Matara,5.952000141,80.51570129,vegetables and fruits,Bananas,KG,actual,Retail,LKR,211.25,0.6431,2023,11
2023-11-15,Southern,Matara,Matara,5.952000141,80.51570129,vegetables and fruits,Onions (imported),KG,actual,Retail,LKR,283.75,0.8638,2023,11
2023-11-15,Southern,Matara,Matara,5.952000141,80.51570129,vegetables and fruits,"Onions (red, imported)",KG,actual,Retail,LKR,559.25,1.7024,2023,11
2023-11-15,Southern,Matara,Matara,5.952000141,80.51570129,vegetables and fruits,"Onions (red, local)",KG,actual,Retail,LKR,552.0,1.6804,2023,11
2023-11-15,Southern,Matara,Matara,5.952000141,80.51570129,vegetables and fruits,Pineapples,KG,actual,Retail,LKR,385.62,1.1739,2023,11
2023-11-15,Southern,Matara,Matara,5.952000141,80.51570129,vegetables and fruits,Pumpkin,KG,actual,Retail,LKR,135.62,0.4129,2023,11
2023-11-15,Southern,Matara,Matara,5.952000141,80.51570129,vegetables and fruits,Snake gourd,KG,actual,Retail,LKR,446.88,1.3604,2023,11
2023-11-15,Uva,Badulla,Badulla,6.988800049,81.04149628,cereals and tubers,Potatoes (imported),KG,actual,Retail,LKR,210.0,0.6393,2023,11
2023-11-15,Uva,Badulla,Badulla,6.988800049,81.04149628,cereals and tubers,Rice (medium grain),KG,actual,Retail,LKR,217.5,0.6621,2023,11
2023-11-15,Uva,Badulla,Badulla,6.988800049,81.04149628,cereals and tubers,Rice (white),KG,actual,Retail,LKR,230.0,0.7002,2023,11
2023-11-15,Uva,Badulla,Badulla,6.988800049,81.04149628,"meat, fish and eggs",Eggs,Unit,actual,Retail,LKR,44.85,0.1365,2023,11
2023-11-15,Uva,Badulla,Badulla,6.988800049,81.04149628,"meat, fish and eggs","Fish (dry, katta)",KG,actual,Retail,LKR,2366.67,7.2045,2023,11
2023-11-15,Uva,Badulla,Badulla,6.988800049,81.04149628,"meat, fish and eggs","Fish (dry, sprats)",KG,actual,Retail,LKR,1250.0,3.8052,2023,11
2023-11-15,Uva,Badulla,Badulla,6.988800049,81.04149628,"meat, fish and eggs",Fish (jack),KG,actual,Retail,LKR,1516.67,4.6169,2023,11
2023-11-15,Uva,Badulla,Badulla,6.988800049,81.04149628,"meat, fish and eggs",Fish (sail fish),KG,actual,Retail,LKR,2162.5,6.583,2023,11
2023-11-15,Uva,Badulla,Badulla,6.988800049,81.04149628,"meat, fish and eggs",Fish (skipjack tuna),KG,actual,Retail,LKR,980.42,2.9845,2023,11
2023-11-15,Uva,Badulla,Badulla,6.988800049,81.04149628,"meat, fish and eggs",Fish (yellowfin tuna),KG,actual,Retail,LKR,1770.83,5.3907,2023,11
2023-11-15,Uva,Badulla,Badulla,6.988800049,81.04149628,"meat, fish and eggs","Meat (chicken, broiler)",KG,actual,Retail,LKR,1276.5,3.8858,2023,11
2023-11-15,Uva,Badulla,Badulla,6.988800049,81.04149628,miscellaneous food,"Chili (red, dry raw)",KG,actual,Retail,LKR,1220.0,3.7139,2023,11
2023-11-15,Uva,Badulla,Badulla,6.988800049,81.04149628,pulses and nuts,Beans (mung),KG,actual,Retail,LKR,857.5,2.6104,2023,11
2023-11-15,Uva,Badulla,Badulla,6.988800049,81.04149628,pulses and nuts,"Cowpeas (whole, average)",KG,actual,Retail,LKR,1083.33,3.2978,2023,11
